season,ranker,team,age,wins,losses,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,net_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,DUMMY,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate,arena_name,attendance,attendance_per_g,made_playoffs
2000,1,Los Angeles Lakers,29.2,67,15,64,18,8.55,-0.14,8.41,107.3,98.2,9.1,93.3,0.346,0.15300000000000002,0.525,NA,0.48400000000000004,12.7,30.6,0.24100000000000002,0.443,13.4,73.1,0.222,,771420,18815,TRUE
2000,2,Portland Trail Blazers,29.6,59,23,59,23,6.4,-0.04,6.359999999999999,107.9,100.8,7.1,89.9,0.316,0.17500000000000002,0.546,NA,0.501,14.5,30.3,0.24000000000000002,0.461,13.8,72.4,0.21700000000000003,,835078,20368,TRUE
2000,3,San Antonio Spurs,30.9,53,29,58,24,5.94,-0.02,5.92,105,98.6,6.4,90.8,0.346,0.138,0.535,NA,0.48800000000000004,14.3,27.8,0.258,0.451,13.5,73,0.188,,884450,21694,TRUE
2000,4,Phoenix Suns,28.6,53,29,56,26,5.22,0.02,5.24,104.6,99,5.6,94,0.28600000000000003,0.184,0.532,NA,0.491,15.2,29.3,0.21700000000000003,0.454,15.7,70.5,0.24500000000000002,,773115,18856,TRUE
2000,5,Utah Jazz,31.5,55,27,54,28,4.46,0.05,4.52,107.3,102.3,5,89.6,0.33699999999999997,0.134,0.54,NA,0.49,14.3,29.5,0.26,0.47700000000000004,15,73.2,0.256,,801268,19543,TRUE
2000,6,Indiana Pacers,30.4,56,26,54,28,4.6,-0.45,4.1499999999999995,108.5,103.6,4.9,93.1,0.302,0.224,0.552,NA,0.503,13.3,24.9,0.24500000000000002,0.46900000000000003,12.6,71.5,0.197,,752145,18345,TRUE
2000,7,Miami Heat,29.2,52,30,50,32,3.11,-0.36,2.75,104.5,101,3.5,89.7,0.28300000000000003,0.186,0.533,NA,0.495,14.5,28.2,0.20800000000000002,0.453,13.3,72.9,0.229,,706725,18374,TRUE
2000,8,Sacramento Kings,27.5,44,38,49,33,2.9099999999999997,0.12000000000000001,3.04,105,102.1,2.9,99.3,0.277,0.227,0.526,NA,0.48600000000000004,13.9,27.7,0.20900000000000002,0.47900000000000004,15.1,69.7,0.198,,720033,17185,TRUE
2000,9,Charlotte Hornets,28.7,49,33,49,33,2.67,-0.33999999999999997,2.3299999999999996,104.3,101.4,2.9,93.9,0.376,0.15300000000000002,0.53,NA,0.47500000000000003,13.7,25.7,0.28500000000000003,0.47800000000000004,14.6,73.2,0.198,,732827,17874,TRUE
2000,10,Minnesota Timberwolves,26.6,50,32,48,34,2.52,0.14,2.67,106.1,103.4,2.7,91.8,0.256,0.10400000000000001,0.525,NA,0.48500000000000004,12.9,29.4,0.2,0.47400000000000003,14,73,0.25,,690012,16400,TRUE
2000,11,New York Knicks,29.5,50,32,46,36,1.46,-0.16,1.3,102.5,100.9,1.6,89.2,0.28300000000000003,0.14700000000000002,0.527,NA,0.48200000000000004,14.4,24.7,0.221,0.455,13.6,73.1,0.251,,810103,19763,TRUE
2000,12,Detroit Pistons,28.3,42,40,45,37,1.44,-0.31,1.1300000000000001,107.3,105.8,1.5,95.7,0.378,0.184,0.548,NA,0.492,14.3,26.8,0.29500000000000004,0.499,15.4,71.6,0.24900000000000003,,678470,16548,TRUE
2000,13,Philadelphia 76ers,27.1,49,33,45,37,1.34,-0.32,1.02,101.5,100,1.5,92.7,0.329,0.095,0.501,NA,0.457,14.2,31.4,0.233,0.466,16.2,69.9,0.229,,756956,18462,TRUE
2000,14,Seattle SuperSonics,28.5,45,37,44,38,0.9500000000000001,0.22,1.1700000000000002,105.6,104.6,1,93.4,0.28200000000000003,0.232,0.52,NA,0.48700000000000004,12.9,28.5,0.196,0.48300000000000004,14,69.6,0.193,,615730,15018,TRUE
2000,15,Orlando Magic,26.3,41,41,43,39,0.6799999999999999,-0.26,0.43000000000000005,102.4,101.7,0.7,97.3,0.305,0.12400000000000001,0.516,NA,0.47300000000000003,15.4,31.6,0.224,0.47600000000000003,15.9,69.9,0.226,,576409,14059,FALSE
2000,16,Milwaukee Bucks,28.2,42,40,42,40,0.22,-0.28,-0.06,108.2,107.9,0.3,92.7,0.29000000000000004,0.15700000000000003,0.539,NA,0.494,13.8,30,0.228,0.496,14.6,69.6,0.254,,628605,15332,TRUE
2000,17,Toronto Raptors,29.3,45,37,41,41,-0.16,-0.3,-0.46,104.7,104.9,-0.2,92.5,0.3,0.17,0.511,NA,0.464,12.7,30.1,0.23,0.48000000000000004,14.2,71.8,0.24700000000000003,,756496,18451,TRUE
2000,18,Dallas Mavericks,26.3,40,42,39,43,-0.5700000000000001,0.29000000000000004,-0.29000000000000004,106.6,107.2,-0.6,94.9,0.24800000000000003,0.188,0.532,NA,0.49,12.6,25.5,0.2,0.48800000000000004,14.2,66.1,0.21000000000000002,,606177,14785,FALSE
2000,19,Boston Celtics,25.4,35,47,39,43,-0.76,-0.24000000000000002,-1,104.8,105.6,-0.8,94.6,0.316,0.183,0.52,NA,0.47400000000000003,13.8,30.4,0.23600000000000002,0.498,15.8,73.8,0.306,,683608,16673,FALSE
2000,20,Houston Rockets,26.3,34,48,39,43,-0.8700000000000001,0.3,-0.5700000000000001,104.8,105.7,-0.9,94.2,0.322,0.24400000000000002,0.536,NA,0.494,15.8,29.1,0.23600000000000002,0.48100000000000004,12.5,71.6,0.201,,624594,15234,FALSE
2000,21,New Jersey Nets,27.3,31,51,38,44,-1.04,-0.15000000000000002,-1.1800000000000002,105.1,106.3,-1.2,92.5,0.29700000000000004,0.2,0.517,NA,0.468,12.6,28.1,0.233,0.491,15.2,67.2,0.223,,643631,15698,FALSE
2000,22,Denver Nuggets,25.9,35,47,35,47,-2.12,0.36,-1.76,103.5,105.8,-2.3,94.7,0.306,0.202,0.517,NA,0.47600000000000003,14,29.2,0.222,0.47900000000000004,13,71.6,0.23500000000000001,,637698,15554,FALSE
2000,23,Washington Wizards,28,29,53,32,50,-3.2800000000000002,-0.19,-3.4699999999999998,103.5,107,-3.5,92.7,0.315,0.133,0.521,NA,0.47600000000000003,14.8,30.6,0.234,0.48900000000000005,13.9,71.7,0.273,,616593,15039,FALSE
2000,24,Cleveland Cavaliers,27.2,32,50,31,51,-3.5,-0.14,-3.64,100.4,104,-3.6,95.7,0.327,0.136,0.516,NA,0.468,15.6,28.1,0.24500000000000002,0.47400000000000003,15.1,71.2,0.275,,603702,14724,FALSE
2000,25,Atlanta Hawks,27.6,28,54,26,56,-5.38,-0.04,-5.41,102,107.9,-5.9,91.7,0.29200000000000004,0.12000000000000001,0.503,NA,0.46,14.1,31.7,0.21700000000000003,0.48100000000000004,11.3,71,0.196,,600954,14657,FALSE
2000,26,Vancouver Grizzlies,25.3,22,60,25,57,-5.619999999999999,0.52,-5.1,102.3,108.5,-6.2,91,0.32,0.139,0.524,NA,0.47400000000000003,15.8,30.1,0.24700000000000003,0.502,14.1,70.6,0.231,,569864,13899,FALSE
2000,27,Golden State Warriors,26.9,19,63,20,62,-8.27,0.64,-7.63,99.8,108.4,-8.6,95.4,0.301,0.15000000000000002,0.48400000000000004,NA,0.444,13.9,32.6,0.21000000000000002,0.499,14.6,69.1,0.259,,509171,12419,FALSE
2000,28,Chicago Bulls,26,17,65,15,67,-9.4,0.17,-9.229999999999999,94.2,104.6,-10.4,89.4,0.33799999999999997,0.167,0.49,NA,0.443,18,29.9,0.24000000000000002,0.48400000000000004,14.5,69.9,0.24000000000000002,,907064,22124,FALSE
2000,29,Los Angeles Clippers,24.2,15,67,13,69,-11.52,0.8,-10.729999999999999,97.8,110.1,-12.3,93.9,0.27,0.188,0.499,NA,0.458,14.9,26.1,0.202,0.507,13.1,69.6,0.22,,559714,13652,FALSE
2001,1,San Antonio Spurs,29.5,58,24,63,19,7.76,0.16,7.92,106.6,98,8.6,89.6,0.374,0.17500000000000002,0.541,NA,0.496,13.6,27.1,0.267,0.444,12.9,73.7,0.182,,913176,22273,TRUE
2001,2,Sacramento Kings,27.1,55,27,57,25,5.819999999999999,0.25,6.07,105.6,99.6,6,94.4,0.29800000000000004,0.194,0.529,NA,0.48400000000000004,13.4,27.2,0.23,0.46,14.5,70.7,0.181,,709997,17317,TRUE
2001,3,Utah Jazz,32,53,29,55,27,4.7,0.31,5,107.6,102.4,5.2,89.8,0.363,0.135,0.546,NA,0.497,15.1,30.2,0.273,0.47300000000000003,15.6,73.2,0.301,,792196,19322,TRUE
2001,4,Philadelphia 76ers,28.2,56,26,54,28,4.28,-0.65,3.64,103.6,98.9,4.7,90.6,0.351,0.12400000000000001,0.518,NA,0.468,14.7,31.2,0.262,0.46,14.5,72.5,0.186,,805692,19651,TRUE
2001,5,Portland Trail Blazers,30.1,50,32,53,29,4.2,0.32999999999999996,4.52,106.5,101.8,4.7,89.1,0.29600000000000004,0.165,0.539,NA,0.497,14.8,30,0.225,0.47000000000000003,14.3,72.4,0.223,,831376,20277,TRUE
2001,6,Dallas Mavericks,26.6,53,29,53,29,4.28,0.32,4.609999999999999,107.1,102.6,4.5,93.2,0.29100000000000004,0.202,0.544,NA,0.498,13.1,24.1,0.231,0.467,14.2,70.7,0.24400000000000002,,680238,16591,TRUE
2001,7,Milwaukee Bucks,28.2,52,30,52,30,3.88,-0.74,3.14,108.8,104.6,4.2,92.1,0.276,0.21800000000000003,0.542,NA,0.499,12.8,28.1,0.21700000000000003,0.47300000000000003,14.4,71.1,0.253,,683125,16662,TRUE
2001,8,Los Angeles Lakers,29.2,56,26,51,31,3.38,0.37,3.74,108.4,104.8,3.6,91.7,0.349,0.191,0.535,NA,0.498,13.3,31.1,0.23800000000000002,0.468,12.2,72.5,0.234,,776336,18935,TRUE
2001,9,New York Knicks,29.8,48,34,50,32,2.63,-0.65,1.98,101.2,98.2,3,86.7,0.279,0.18,0.523,NA,0.47600000000000003,14.6,24.2,0.222,0.453,14.7,74.3,0.24000000000000002,,810283,19763,TRUE
2001,10,Miami Heat,30.9,50,32,48,34,2.29,-0.5700000000000001,1.73,101.1,98.5,2.6,87.1,0.29900000000000004,0.221,0.515,NA,0.46900000000000003,13.7,24.3,0.227,0.46,15.3,72.7,0.21400000000000002,,678186,16541,TRUE
2001,11,Toronto Raptors,29.9,47,35,48,34,2.2600000000000002,-0.5700000000000001,1.6900000000000002,105.9,103.4,2.5,90.9,0.28500000000000003,0.167,0.51,NA,0.468,12.1,30.8,0.21300000000000002,0.47600000000000003,13.3,73.2,0.21200000000000002,,793256,19348,TRUE
2001,12,Houston Rockets,26.7,45,37,48,34,2.29,0.42000000000000004,2.71,106.7,104.2,2.5,90.4,0.321,0.21700000000000003,0.538,NA,0.492,14,27.5,0.24400000000000002,0.47500000000000003,12.6,71.9,0.20600000000000002,,518555,12648,FALSE
2001,13,Charlotte Hornets,28.2,46,36,48,34,2.1,-0.65,1.45,101.8,99.5,2.3,89.4,0.32999999999999996,0.15100000000000002,0.506,NA,0.457,13.7,29.8,0.24600000000000002,0.456,14.1,74.5,0.222,,615424,15010,TRUE
2001,14,Phoenix Suns,28.6,51,31,48,34,2.21,0.42000000000000004,2.63,100.3,98,2.3,93.1,0.29200000000000004,0.15600000000000003,0.506,NA,0.46,14.1,27.3,0.221,0.46,16.3,73.7,0.252,,737586,17990,TRUE
2001,15,Minnesota Timberwolves,27.4,47,35,45,37,1.35,0.46,1.81,105.2,103.7,1.5,91.8,0.253,0.131,0.523,NA,0.48200000000000004,13,28.6,0.199,0.47800000000000004,14.2,71.9,0.23800000000000002,,717371,17497,TRUE
2001,16,Orlando Magic,26,43,39,44,38,0.99,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,NA,0.47400000000000003,13.8,29.1,0.21500000000000002,0.464,15.6,69.8,0.29000000000000004,,605031,14757,TRUE
2001,17,Seattle SuperSonics,27.9,44,38,41,41,0.02,0.52,0.55,105.6,105.6,0,91.6,0.29900000000000004,0.17600000000000002,0.53,NA,0.491,14.3,29.1,0.21900000000000003,0.48800000000000004,13.9,69.8,0.199,,640847,15630,FALSE
2001,18,Indiana Pacers,27.7,41,41,40,42,-0.2,-0.5700000000000001,-0.77,102,102.2,-0.2,89.4,0.312,0.18,0.519,NA,0.47100000000000003,14.5,27,0.23900000000000002,0.452,12.8,71.4,0.23500000000000001,,731800,17849,TRUE
2001,19,Detroit Pistons,27.1,32,50,36,46,-1.7,-0.39,-2.08,100,101.8,-1.8,94.7,0.325,0.162,0.498,NA,0.453,14.2,29.3,0.234,0.466,14,72.2,0.233,,607323,14813,FALSE
2001,20,Boston Celtics,25.9,36,46,35,47,-2.13,-0.26,-2.4,101.4,103.7,-2.3,92.6,0.33799999999999997,0.252,0.521,NA,0.47300000000000003,14.7,25.3,0.25,0.493,16,72.7,0.256,,629201,15346,FALSE
2001,21,Denver Nuggets,27.9,40,42,34,48,-2.46,0.64,-1.83,103.7,106.3,-2.6,92.6,0.28600000000000003,0.21000000000000002,0.511,NA,0.47000000000000003,12.8,28.3,0.21100000000000002,0.47600000000000003,12.1,71.8,0.223,,619300,15105,FALSE
2001,22,Los Angeles Clippers,24.3,31,51,32,50,-2.8899999999999997,0.6599999999999999,-2.23,101.3,104.5,-3.2,89.6,0.319,0.164,0.514,NA,0.47600000000000003,14.9,28.3,0.221,0.466,12,71.1,0.21700000000000003,,601587,14673,FALSE
2001,23,Cleveland Cavaliers,26.9,30,52,28,54,-4.24,-0.23,-4.48,100.3,104.9,-4.6,91.2,0.312,0.101,0.509,NA,0.459,15.4,29.7,0.23900000000000002,0.47700000000000004,14.1,71.1,0.24800000000000003,,650775,15873,FALSE
2001,24,New Jersey Nets,27.5,26,56,26,56,-5.05,-0.25,-5.3,100,105.5,-5.5,91.8,0.328,0.165,0.504,NA,0.452,13.9,25.7,0.24900000000000003,0.48800000000000004,14.9,70,0.258,,556573,13575,FALSE
2001,25,Atlanta Hawks,26.1,25,57,26,56,-5.21,-0.33999999999999997,-5.55,98.7,104.3,-5.6,91.9,0.272,0.14,0.5,NA,0.456,15.5,28.9,0.20600000000000002,0.47200000000000003,13.8,70.8,0.24900000000000003,,560330,13667,FALSE
2001,26,Vancouver Grizzlies,26.2,23,59,25,57,-5.73,0.7899999999999999,-4.94,99.6,105.8,-6.2,91.7,0.28900000000000003,0.14500000000000002,0.51,NA,0.464,14.9,26.1,0.223,0.491,13.8,69.8,0.194,,563218,13737,FALSE
2001,27,Washington Wizards,27,19,63,23,59,-6.67,-0.08,-6.75,100.6,107.8,-7.2,92.7,0.348,0.131,0.514,NA,0.46,15.7,29.7,0.264,0.503,14.1,71.8,0.23600000000000002,,638653,15577,FALSE
2001,28,Golden State Warriors,26.6,17,65,17,65,-9.05,0.9400000000000001,-8.11,97.8,107.4,-9.6,94.1,0.28200000000000003,0.134,0.47000000000000003,NA,0.42900000000000005,13.9,33.3,0.199,0.504,15,69.7,0.227,,591981,14439,FALSE
2001,29,Chicago Bulls,23.2,15,67,16,66,-9.1,0.01,-9.09,97.2,107.3,-10.1,89.3,0.29800000000000004,0.14800000000000002,0.495,NA,0.45,15.1,26.6,0.22,0.499,14.3,70.3,0.254,,888654,21674,FALSE
2002,1,Sacramento Kings,27,61,21,61,21,7.609999999999999,0,7.609999999999999,109,101.1,7.9,95.6,0.308,0.166,0.539,NA,0.497,12.4,27.9,0.231,0.467,13.6,71.7,0.185,,709997,17317,TRUE
2002,2,Los Angeles Lakers,27.9,58,24,60,22,7.119999999999999,0.03,7.1499999999999995,109.4,101.7,7.7,92.1,0.313,0.21000000000000002,0.534,NA,0.498,11.8,28.8,0.21800000000000003,0.453,13,72,0.233,,778777,18995,TRUE
2002,3,San Antonio Spurs,28.5,58,24,59,23,6.21,0.07,6.28,106.5,99.7,6.8,90,0.353,0.19,0.539,NA,0.492,13.8,27.2,0.262,0.453,13.7,71.9,0.189,,906390,22107,TRUE
2002,4,New Jersey Nets,26.1,52,30,53,29,4.159999999999999,-0.49,3.67,104,99.5,4.5,91.8,0.28,0.17500000000000002,0.515,NA,0.47600000000000003,13.4,29.2,0.20600000000000002,0.459,14.9,71.6,0.21300000000000002,,564194,13761,TRUE
2002,5,Dallas Mavericks,27.6,57,25,53,29,4.26,0.16,4.41,112.2,107.7,4.5,92.8,0.28800000000000003,0.23700000000000002,0.553,NA,0.507,11.3,26.1,0.232,0.48500000000000004,12.9,70.7,0.23900000000000002,,802783,19580,TRUE
2002,6,Minnesota Timberwolves,26.7,50,32,51,31,3.38,0.2,3.58,109,105.3,3.7,90.5,0.255,0.15200000000000002,0.532,NA,0.49,12.5,31.3,0.203,0.48200000000000004,12.7,73.7,0.21800000000000003,,731673,17846,TRUE
2002,7,Portland Trail Blazers,29,49,33,50,32,2.9899999999999998,0.22,3.21,107.4,104,3.4,89.3,0.28500000000000003,0.198,0.528,NA,0.48500000000000004,13.5,31.8,0.21800000000000003,0.48900000000000005,14.2,73.3,0.202,,797821,19459,TRUE
2002,8,Seattle SuperSonics,26.9,45,37,50,32,3.02,0.22,3.24,108.9,105.6,3.3,89,0.25,0.193,0.54,NA,0.505,13.2,29.4,0.189,0.48500000000000004,14.5,68.1,0.20600000000000002,,633516,15452,TRUE
2002,9,Boston Celtics,26.2,49,33,48,34,2.21,-0.46,1.75,103.4,101,2.4,92.5,0.29100000000000004,0.28900000000000003,0.52,NA,0.47600000000000003,12.8,24.1,0.223,0.464,15.1,72.9,0.24500000000000002,,659751,16091,TRUE
2002,10,Detroit Pistons,29.5,50,32,48,34,2.13,-0.45,1.6900000000000002,104.8,102.4,2.4,90,0.31,0.24000000000000002,0.54,NA,0.497,14.3,24.4,0.23500000000000001,0.47400000000000003,14.8,70.5,0.20600000000000002,,760807,18556,TRUE
2002,11,Philadelphia 76ers,29,43,39,46,36,1.6,-0.32999999999999996,1.27,102.1,100.3,1.8,88.9,0.327,0.111,0.507,NA,0.452,14.6,31.7,0.255,0.46,14.2,72.1,0.20800000000000002,,842976,20560,TRUE
2002,12,Orlando Magic,28,44,38,46,36,1.57,-0.32,1.25,107,105.3,1.7,93.2,0.278,0.24100000000000002,0.533,NA,0.493,12.6,26.3,0.21000000000000002,0.48600000000000004,14.4,69.2,0.21500000000000002,,621121,15149,TRUE
2002,13,Utah Jazz,29.9,44,38,44,38,0.89,0.32,1.21,105.6,104.6,1,90.3,0.381,0.132,0.529,NA,0.47200000000000003,15.4,33.5,0.29100000000000004,0.48400000000000004,15.9,71.7,0.28600000000000003,,766108,18686,TRUE
2002,14,Charlotte Hornets,28.3,44,38,44,38,0.96,-0.4,0.5700000000000001,104.3,103.3,1,89.7,0.32,0.15100000000000002,0.513,NA,0.466,13.3,30.6,0.23800000000000002,0.465,13.3,72.2,0.226,,462738,11286,TRUE
2002,15,Indiana Pacers,26.1,42,40,42,40,0.27,-0.33999999999999997,-0.07,104.1,103.8,0.3,91.9,0.328,0.182,0.527,NA,0.47700000000000004,14.2,27,0.253,0.46900000000000003,13.2,71,0.227,,686537,16745,TRUE
2002,16,Milwaukee Bucks,28.9,41,41,40,42,-0.22,-0.4,-0.62,106.9,107.1,-0.2,90.2,0.269,0.24100000000000002,0.544,NA,0.507,13.6,25.6,0.201,0.47700000000000004,12,70.9,0.21700000000000003,,745305,18178,FALSE
2002,17,Los Angeles Clippers,24.4,39,43,40,42,-0.46,0.38,-0.09,105.5,106,-0.5,90.1,0.304,0.17200000000000001,0.519,NA,0.47600000000000003,13.8,31.3,0.225,0.47700000000000004,12.1,69.9,0.194,,740185,18053,FALSE
2002,18,Toronto Raptors,29.3,42,40,40,42,-0.44,-0.27,-0.71,102.6,103.1,-0.5,88.8,0.255,0.165,0.501,NA,0.463,13.6,31.4,0.189,0.47100000000000003,14.7,70.1,0.23700000000000002,,810160,19760,TRUE
2002,19,Phoenix Suns,26.5,36,46,39,43,-0.6799999999999999,0.39,-0.3,103.3,104,-0.7,91.4,0.23500000000000001,0.15800000000000003,0.51,NA,0.47200000000000003,13.6,30.1,0.18,0.47600000000000003,14.4,70.2,0.227,,668939,16316,FALSE
2002,20,Washington Wizards,27.5,37,45,37,45,-1.4,-0.17,-1.58,104.8,106.4,-1.6,88.3,0.28,0.118,0.508,NA,0.464,12.5,30.7,0.21400000000000002,0.48400000000000004,13,71.4,0.21400000000000002,,847634,20674,FALSE
2002,21,Miami Heat,30.1,36,46,36,46,-1.54,-0.31,-1.84,98.5,100.2,-1.7,87.4,0.268,0.14100000000000001,0.501,NA,0.463,14.6,26.6,0.194,0.455,13.6,74,0.24900000000000003,,655549,15989,FALSE
2002,22,Cleveland Cavaliers,26,29,53,31,51,-3.3299999999999996,-0.19,-3.52,104.6,108.2,-3.6,90.3,0.301,0.15600000000000003,0.524,NA,0.47700000000000004,13.8,28.9,0.232,0.493,12.3,72.8,0.226,,596115,14539,FALSE
2002,23,New York Knicks,30.3,30,52,29,53,-3.9899999999999998,-0.16,-4.1499999999999995,101.5,105.9,-4.4,89.7,0.274,0.20600000000000002,0.514,NA,0.468,14,25.6,0.21600000000000003,0.47900000000000004,12.9,71.9,0.23600000000000002,,810283,19763,FALSE
2002,24,Atlanta Hawks,25.7,33,49,29,53,-4.23,-0.18,-4.41,101.8,106.4,-4.6,91.9,0.29400000000000004,0.181,0.517,NA,0.47100000000000003,14.6,27.5,0.225,0.495,14.1,70.9,0.21800000000000003,,506110,12344,FALSE
2002,25,Houston Rockets,25.9,28,54,27,55,-4.89,0.58,-4.31,103.1,108.6,-5.5,88.2,0.28600000000000003,0.223,0.507,NA,0.465,13.4,29,0.21100000000000002,0.491,11.5,69.8,0.17800000000000002,,481227,11737,FALSE
2002,26,Golden State Warriors,24.8,21,61,26,56,-5.4,0.61,-4.8,102.8,108.5,-5.7,94.5,0.33499999999999996,0.14200000000000002,0.499,NA,0.452,14.7,35.3,0.24200000000000002,0.48800000000000004,12.9,69.4,0.232,,593182,14468,FALSE
2002,27,Denver Nuggets,28.2,27,55,24,58,-5.819999999999999,0.63,-5.1899999999999995,101.4,107.8,-6.4,90.4,0.256,0.187,0.495,NA,0.455,13.6,30.6,0.19,0.492,13.6,69.9,0.24500000000000002,,633846,15460,FALSE
2002,28,Memphis Grizzlies,25.5,23,59,20,62,-7.44,0.7,-6.74,98.2,106.3,-8.1,91.1,0.28800000000000003,0.168,0.501,NA,0.462,15.4,27.8,0.20400000000000001,0.48600000000000004,13.7,68,0.197,,591030,14415,FALSE
2002,29,Chicago Bulls,25.5,21,61,18,64,-8.54,0.02,-8.52,98.2,107.6,-9.4,90.5,0.302,0.134,0.499,NA,0.456,14.6,26.6,0.21800000000000003,0.497,13.7,71.4,0.23900000000000002,,776311,18934,FALSE
2003,1,Dallas Mavericks,28.1,60,22,62,20,7.78,0.12000000000000001,7.9,110.7,102.3,8.4,92.5,0.257,0.23900000000000002,0.543,NA,0.498,10.9,25.4,0.21300000000000002,0.47300000000000003,14.8,70.9,0.221,,816429,19913,TRUE
2003,2,Sacramento Kings,28.3,59,23,59,23,6.5,0.18,6.68,105.9,99.1,6.8,95.4,0.262,0.184,0.535,NA,0.499,13.3,25.6,0.196,0.446,13.6,70.6,0.20400000000000001,,709997,17317,TRUE
2003,3,San Antonio Spurs,28.4,60,22,57,25,5.41,0.23,5.6499999999999995,105.6,99.7,5.9,90,0.348,0.202,0.541,NA,0.497,15.1,28.8,0.253,0.453,14.2,71.3,0.199,,735970,17950,TRUE
2003,4,New Jersey Nets,27.3,49,33,56,26,5.22,-0.8,4.42,103.8,98.1,5.7,91.6,0.33299999999999996,0.15800000000000003,0.518,NA,0.468,13.8,28.7,0.252,0.46,15.7,73.1,0.225,,622574,15185,TRUE
2003,5,Detroit Pistons,29,50,32,52,30,3.68,-0.71,2.9699999999999998,104.1,99.9,4.2,86.8,0.322,0.23700000000000002,0.523,NA,0.47300000000000003,13.3,25.9,0.24800000000000003,0.461,13.9,74,0.225,,839278,20470,TRUE
2003,6,Indiana Pacers,25.9,48,34,51,31,3.4899999999999998,-0.7,2.79,104.6,100.8,3.8,91.6,0.344,0.169,0.522,NA,0.46900000000000003,13.7,29,0.263,0.458,14.3,72.3,0.228,,670461,16353,TRUE
2003,7,Portland Trail Blazers,29.2,50,32,49,33,2.61,0.36,2.9699999999999998,105.5,102.6,2.9,89.4,0.3,0.17700000000000002,0.531,NA,0.48900000000000005,14.5,30.2,0.223,0.48300000000000004,14.9,72.3,0.194,,796258,19421,TRUE
2003,8,Utah Jazz,30.9,47,35,48,34,2.3899999999999997,0.37,2.7600000000000002,105.5,102.8,2.7,89.3,0.38,0.10400000000000001,0.537,NA,0.48600000000000004,16,32.5,0.28300000000000003,0.468,15.2,70.2,0.256,,786034,19172,TRUE
2003,9,Los Angeles Lakers,28.1,50,32,48,34,2.3299999999999996,0.38,2.71,107.2,104.7,2.5,92.5,0.311,0.199,0.528,NA,0.48600000000000004,13.3,30.2,0.228,0.47700000000000004,13.4,72.7,0.24100000000000002,,777888,18973,TRUE
2003,10,Philadelphia 76ers,28.3,48,34,48,34,2.3,-0.55,1.76,105,102.5,2.5,91.4,0.33899999999999997,0.119,0.52,NA,0.466,13.7,30.3,0.263,0.48800000000000004,16.2,72.7,0.24300000000000002,,807097,19685,TRUE
2003,11,Minnesota Timberwolves,28.2,51,31,47,35,2.07,0.39,2.46,106.1,103.8,2.3,91.9,0.268,0.118,0.528,NA,0.48800000000000004,12.9,28.2,0.20600000000000002,0.47200000000000003,12.7,72.9,0.203,,643684,15700,TRUE
2003,12,New Orleans Hornets,29.1,47,35,47,35,2.11,-0.59,1.52,103.9,101.6,2.3,89.4,0.28500000000000003,0.161,0.511,NA,0.465,13.9,31.7,0.21900000000000003,0.464,14,73.1,0.226,,641683,15651,TRUE
2003,13,Houston Rockets,25.9,43,39,46,36,1.48,0.42000000000000004,1.8900000000000001,104.3,102.6,1.7,88.8,0.316,0.196,0.522,NA,0.47400000000000003,14.8,30.3,0.24300000000000002,0.462,12.6,72.4,0.20900000000000002,,565166,13785,FALSE
2003,14,Phoenix Suns,25.2,44,38,44,38,1.1300000000000001,0.43000000000000005,1.57,103.7,102.5,1.2,91.5,0.28500000000000003,0.17,0.514,NA,0.47300000000000003,13.7,29.7,0.21100000000000002,0.47000000000000003,14.8,70.3,0.222,,666559,16258,TRUE
2003,15,Orlando Magic,26.9,42,40,41,41,0.13,-0.53,-0.39,105.2,105,0.2,93.1,0.307,0.23500000000000001,0.526,NA,0.47800000000000004,13.3,27,0.23900000000000002,0.48600000000000004,15.1,71.1,0.25,,605901,14778,TRUE
2003,16,Milwaukee Bucks,29.3,42,40,42,40,0.23,-0.48000000000000004,-0.24000000000000002,108.8,108.6,0.2,90.4,0.28700000000000003,0.229,0.543,NA,0.5,12.2,25.6,0.222,0.494,13.5,69.9,0.23700000000000002,,665966,16243,TRUE
2003,17,Seattle SuperSonics,26.9,40,42,41,41,-0.12000000000000001,0.49,0.37,103.7,103.9,-0.2,88,0.27,0.196,0.512,NA,0.47200000000000003,12.8,28.1,0.201,0.48400000000000004,14.3,71.8,0.21000000000000002,,637194,15541,FALSE
2003,18,Boston Celtics,26.9,44,38,40,42,-0.39,-0.36,-0.75,101.2,101.6,-0.4,90.9,0.306,0.33099999999999996,0.514,NA,0.47000000000000003,13.4,23.6,0.227,0.47100000000000003,15.1,72.5,0.24200000000000002,,709049,17294,TRUE
2003,19,Washington Wizards,28.4,37,45,38,44,-1.01,-0.46,-1.47,103,104.1,-1.1,88.2,0.325,0.127,0.513,NA,0.46,13,27.3,0.253,0.47700000000000004,13.8,71.6,0.21200000000000002,,827093,20173,FALSE
