season,ranker,team,g,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,made_playoffs
2008,6,Detroit Pistons,82,19730,41.8,91.3,0.458,6.8,18.5,0.366,35,72.7,0.48100000000000004,21,27.4,0.767,13.6,33.8,47.3,25.5,8.1,6.6,13.3,23.5,111.4,TRUE
2008,7,Orlando Magic,82,19780,39.7,83.8,0.47400000000000003,10.4,27,0.386,29.3,56.8,0.516,21.4,29.7,0.721,10,34.8,44.8,22.2,6.8,4.3,15.2,21.9,111.3,TRUE
2008,8,Dallas Mavericks,82,19730,40.8,87.9,0.464,6.7,18.9,0.352,34.1,69,0.495,22.8,28,0.8140000000000001,11.9,35.7,47.6,23.2,6.6,5.4,14,24.1,111.1,TRUE
2008,9,Boston Celtics,82,19755,39.9,84,0.47500000000000003,8,20.9,0.381,31.9,63.1,0.506,22.4,29.1,0.771,11.1,34.9,46,24.5,9.3,5.1,16.6,24.9,110.2,TRUE
2008,10,Toronto Raptors,82,19830,42.2,90.2,0.468,7.7,19.6,0.392,34.6,70.6,0.48900000000000005,18.1,22.2,0.812,10.6,33.5,44.1,26.2,7.6,4.5,12.9,21.4,110.2,TRUE
2008,11,Denver Nuggets,82,19855,40.1,85.3,0.47000000000000003,6.9,19.4,0.355,33.2,65.8,0.504,22.9,30.5,0.751,11.1,32.7,43.8,24.5,9.1,6.7,14.6,21,110,TRUE
2008,12,Washington Wizards,82,19905,40.2,90.2,0.446,7.8,21.8,0.356,32.5,68.5,0.47500000000000003,21,26.8,0.7819999999999999,13.6,32.4,46,21.7,8.5,5.3,14.6,21.6,109.2,TRUE
2008,13,Sacramento Kings,82,19830,38.9,83.8,0.464,6.5,17.5,0.373,32.4,66.4,0.48800000000000004,23.2,29,0.7979999999999999,10.6,31.4,42,20,8.3,4.3,16.8,23.5,107.5,FALSE
2008,14,Portland Trail Blazers,82,19905,40.3,89.8,0.448,7.4,19.6,0.377,32.9,70.2,0.468,19.4,25.3,0.767,12.4,33.4,45.8,23.8,6.2,4.9,14.5,22.5,107.3,FALSE
2008,15,San Antonio Spurs,82,19730,40.3,88,0.457,8.1,22.1,0.369,32.1,66,0.48700000000000004,18.5,24.3,0.761,10.6,35.8,46.4,23.5,7.1,4.6,14.2,21.1,107.2,TRUE
2008,16,Atlanta Hawks,82,19855,39.5,87,0.454,5.1,14.3,0.356,34.4,72.7,0.47300000000000003,22.8,29.6,0.772,13.4,32.6,46,23.9,8,5.9,16.2,22.2,106.9,TRUE
2008,17,Houston Rockets,82,19730,40.4,90.2,0.448,7.8,23,0.34199999999999997,32.6,67.2,0.48500000000000004,18.1,24.9,0.726,13.5,35.8,49.3,23.7,8.1,5.7,15.1,21.7,106.8,TRUE
2008,18,Philadelphia 76ers,82,19755,41.1,89.3,0.46,4.1,12.8,0.317,37,76.5,0.48300000000000004,20.3,28.7,0.706,14.3,31.8,46.2,22.5,9.6,5.4,15.7,21.8,106.4,TRUE
2008,19,Indiana Pacers,82,19755,38.6,87,0.444,9.4,25.1,0.374,29.2,61.8,0.47200000000000003,19.5,25.4,0.768,11.2,32.7,44,23.2,7.7,5.1,15.4,23.9,106,FALSE
2008,20,Cleveland Cavaliers,82,19855,39.4,89.8,0.43900000000000006,7.4,20.7,0.358,32,69.1,0.463,19.8,27.6,0.717,14.6,34.4,49,22,7.8,5.7,15.4,23,106,TRUE
2008,21,Milwaukee Bucks,82,19855,40,89.3,0.449,6,17.4,0.344,34.1,71.9,0.47400000000000003,19.2,26.2,0.733,14,31.3,45.2,23.3,7.2,4.8,16,23.1,105.3,FALSE
2008,22,Memphis Grizzlies,82,19805,38.9,85.7,0.454,7.9,22.6,0.349,31,63,0.492,19.3,26.7,0.723,10.8,32.6,43.4,20,6.4,4.9,15.9,20.2,105,FALSE
2008,23,New York Knicks,82,19880,39.1,89,0.43900000000000006,6.5,19.2,0.33699999999999997,32.6,69.9,0.467,20.1,27.6,0.727,13.6,32.4,45.9,20.2,6.9,2.8,15.6,23.2,104.7,FALSE
2008,24,Charlotte Bobcats,82,19880,38.9,86.2,0.452,7,19,0.367,32,67.2,0.47600000000000003,19.9,27.8,0.714,11.7,32.1,43.8,23,8.1,5.3,15.8,23.4,104.6,FALSE
2008,25,New Jersey Nets,82,19830,37.8,85.3,0.443,6.6,18.9,0.348,31.2,66.4,0.47000000000000003,21.8,29.6,0.736,12.1,33.3,45.4,25.5,6.9,5.2,16.3,24.5,104,FALSE
2008,26,Chicago Bulls,82,19805,38.9,89.4,0.43500000000000005,6.2,17,0.363,32.7,72.4,0.452,20,26.4,0.756,13.7,32.3,45.9,23.6,8.3,5.6,15.6,23.2,103.9,FALSE
2008,27,Minnesota Timberwolves,82,19730,40.7,90.3,0.451,5.8,16.7,0.35,34.9,73.6,0.47400000000000003,16.5,22.4,0.736,12.8,32.1,44.9,21.6,8.2,4.1,15.7,25,103.8,FALSE
2008,28,Los Angeles Clippers,82,19805,37.1,84.8,0.43800000000000006,4.6,14.2,0.324,32.5,70.6,0.46,22.4,28.7,0.7809999999999999,10.5,32.8,43.3,22.8,7.3,5.2,15.5,23,101.2,FALSE
2008,29,Miami Heat,82,19830,37.7,85,0.443,6.6,18.4,0.358,31.1,66.6,0.467,18.6,25.5,0.727,10,31.4,41.4,22,7.9,4.8,16.1,22.4,100.5,FALSE
2008,30,Seattle SuperSonics,82,19830,39.3,88.3,0.444,3.9,11.8,0.33299999999999996,35.3,76.5,0.462,18,23.4,0.77,12.2,33.8,46,22,6.7,5,16.5,21.1,100.5,FALSE
2009,1,Portland Trail Blazers,82,19830,42.2,90.7,0.465,8.3,21.7,0.383,33.8,69,0.49,21.2,27.8,0.765,14.8,33,47.8,23.3,7.7,5.6,14.7,23.3,113.9,TRUE
2009,2,Phoenix Suns,82,19755,42.7,84.7,0.504,7,18.3,0.383,35.7,66.5,0.537,21.2,28.5,0.744,11.4,31.9,43.3,24.1,7.5,5.3,16.3,21.4,113.6,FALSE
2009,3,Los Angeles Lakers,82,19780,42.6,89.8,0.47400000000000003,7,19.5,0.361,35.5,70.3,0.505,20.7,26.9,0.77,13.1,33.3,46.3,24.5,9.2,5.4,14.2,21.8,112.8,TRUE
2009,4,Cleveland Cavaliers,82,19780,41.3,88.3,0.468,9,22.8,0.393,32.4,65.4,0.495,20.8,27.5,0.757,12.1,35.2,47.3,22.7,8.1,5.9,14.3,22.7,112.4,TRUE
2009,5,Boston Celtics,82,19880,41.1,84.6,0.48600000000000004,7.2,18.1,0.397,33.9,66.5,0.51,21.2,27.7,0.765,11.6,34.5,46.1,24.9,8.3,5.2,17.1,25.3,110.5,TRUE
2009,6,Dallas Mavericks,82,19805,41.4,89.7,0.462,7.6,21.6,0.35,33.9,68.1,0.498,20.1,24.5,0.8190000000000001,12,34.4,46.4,23.6,7.8,5.7,13.8,21.2,110.5,TRUE
2009,7,Denver Nuggets,82,19730,39.5,84,0.47000000000000003,7.1,19.1,0.371,32.4,64.9,0.499,24.4,32.1,0.76,11.7,32.4,44,23.5,9.2,6.3,16.2,24.2,110.4,TRUE
2009,8,Utah Jazz,82,19880,40.7,85.8,0.47500000000000003,5.1,14.5,0.349,35.7,71.3,0.5,23.5,30.5,0.771,12.2,31.4,43.6,26.2,9.3,4.8,15.7,23.7,110.1,TRUE
2009,9,Golden State Warriors,82,19880,39.7,86.8,0.458,6.8,18.1,0.373,33,68.6,0.48000000000000004,23.3,29.4,0.7909999999999999,11.7,30.6,42.4,21,7.8,6.5,14.8,22.7,109.5,FALSE
2009,10,Atlanta Hawks,82,19705,40.2,87.7,0.458,8.1,22.2,0.366,32.1,65.5,0.49,20.9,28.3,0.737,11.8,32.8,44.6,22.5,8.2,5.1,14.2,21.9,109.3,TRUE
2009,11,Orlando Magic,82,19730,38.6,84.5,0.457,10.8,28.3,0.381,27.8,56.2,0.495,21.2,29.7,0.715,10.8,35.9,46.7,21,7.5,5.8,15,21.9,109.2,TRUE
2009,12,New Orleans Hornets,82,19755,40.3,88.1,0.457,7.7,21.1,0.364,32.6,67,0.48700000000000004,20.5,25.4,0.807,11.1,33.9,45,22.3,8.2,4.7,14.2,23,108.7,TRUE
2009,13,San Antonio Spurs,82,19905,41.5,89.1,0.466,8.5,22.1,0.386,33,67,0.492,17,22.4,0.761,9.9,36,45.9,23.7,6.5,4.5,13.1,21.1,108.5,TRUE
2009,14,Houston Rockets,82,19805,39.8,87.7,0.453,8.3,22.2,0.375,31.4,65.4,0.48000000000000004,20.6,25.6,0.805,11.6,35.8,47.3,22.3,7.4,4.8,15.6,20.9,108.4,TRUE
2009,15,Chicago Bulls,82,19930,40.4,88.6,0.457,6.4,16.7,0.381,34.1,71.9,0.47400000000000003,21.1,26.6,0.7959999999999999,12.6,32.1,44.7,22.4,8,5.9,15.4,22.1,108.4,TRUE
2009,16,New Jersey Nets,82,19830,39.4,88,0.448,8.8,23.4,0.376,30.6,64.6,0.47300000000000003,20.8,26.7,0.779,11.4,32.5,44,22,7.5,5.3,14.5,24.7,108.3,FALSE
2009,17,Indiana Pacers,82,19830,40.4,88.8,0.455,8.2,21.6,0.378,32.2,67.2,0.48000000000000004,19.1,23.7,0.807,11.6,33.4,45,22.3,7.2,5.4,14.9,23.8,108.1,FALSE
2009,18,New York Knicks,82,19805,39.6,88.9,0.445,10.3,28.6,0.36,29.3,60.2,0.48600000000000004,18.7,23.8,0.7839999999999999,11.4,31.9,43.3,21.8,7.6,2.6,14.7,21,108.1,FALSE
2009,19,Philadelphia 76ers,82,19755,40.5,88.2,0.459,4.6,14.5,0.318,35.9,73.7,0.48600000000000004,22.3,29.9,0.745,14,31.5,45.6,22.2,8.9,5.6,15.6,22.3,107.9,TRUE
2009,20,Miami Heat,82,19955,40.6,88.9,0.457,7.8,21.8,0.357,32.8,67.1,0.48900000000000005,18.9,25,0.754,11.1,32.3,43.3,22.4,8.7,6,13.7,22.7,107.8,TRUE
2009,21,Detroit Pistons,82,19905,41.4,91.2,0.454,5.2,15,0.349,36.2,76.2,0.47500000000000003,19.3,25.7,0.751,13.2,34,47.2,23.5,6.9,5.2,13.5,23.8,107.4,TRUE
2009,22,Toronto Raptors,82,19805,40.2,87.9,0.458,6.3,17,0.372,33.9,70.9,0.47800000000000004,20.2,24.5,0.8240000000000001,10.6,33.1,43.7,24.2,6.9,5.1,14.5,21,107,FALSE
2009,23,Milwaukee Bucks,82,19780,39.4,88.5,0.445,6.7,18.5,0.363,32.7,70.1,0.467,21.1,27.1,0.7799999999999999,12.8,31,43.8,23.6,8,4,15.1,26,106.7,FALSE
2009,24,Minnesota Timberwolves,82,19805,39.5,89.5,0.441,7.2,20.4,0.353,32.3,69.2,0.467,19.9,25.9,0.769,12.9,32.3,45.2,22.1,6.8,4.3,15.4,23.6,106.1,FALSE
2009,25,Sacramento Kings,82,19905,38.3,85.5,0.447,7.5,20.4,0.368,30.8,65.1,0.47200000000000003,21.5,27,0.7979999999999999,10.7,30.3,41,20.7,7.3,4.5,16.2,24.4,105.5,FALSE
2009,26,Washington Wizards,82,19705,40.1,89.1,0.45,5.3,16,0.32999999999999996,34.8,73,0.47600000000000003,20,26.1,0.767,12.8,31.2,44,22,8.3,4.9,15.3,22.5,105.4,FALSE
2009,27,Charlotte Bobcats,82,19930,39.1,85.9,0.455,6.7,18.3,0.366,32.4,67.6,0.47900000000000004,19.8,26.8,0.74,12.1,32.3,44.3,23.7,7.9,5.4,17.4,23.9,104.7,FALSE
2009,28,Memphis Grizzlies,82,19805,38.5,84.8,0.454,5.4,14.9,0.36,33.2,70,0.47400000000000003,21.1,27.9,0.756,11.4,31.4,42.8,19.1,8.3,5.2,16.8,23.9,103.5,FALSE
2009,29,Oklahoma City Thunder,82,19805,38.8,86.9,0.447,4.2,12.3,0.346,34.6,74.7,0.463,21,26.8,0.7859999999999999,12.9,32.3,45.3,21.5,7.9,4.8,17.2,21.4,102.9,FALSE
2009,30,Los Angeles Clippers,82,19880,38.7,87.8,0.441,7,19.8,0.354,31.7,68,0.467,17.8,24.1,0.736,11.7,31.2,42.8,22.6,7.5,6.3,16,21.6,102.3,FALSE
2010,1,Phoenix Suns,82,19730,42.6,86.6,0.492,9.3,22.6,0.41200000000000003,33.3,64,0.52,20.8,27,0.77,11.6,33.4,45,24.4,6.1,5.3,15.4,21.9,115.3,TRUE
2010,2,Atlanta Hawks,82,19855,42.7,91.2,0.468,7,19.5,0.36,35.6,71.7,0.497,19.5,25.7,0.759,13,32.9,45.9,24,7.9,5.5,13.1,21.9,111.9,TRUE
2010,3,Denver Nuggets,82,19780,40,85.5,0.468,7,19.4,0.359,33,66.1,0.5,24.8,32.1,0.772,11.4,32.1,43.5,22,8.7,5.3,14.5,23.6,111.8,TRUE
2010,4,Orlando Magic,82,19730,39.7,84.5,0.47000000000000003,11.1,29.6,0.375,28.6,54.9,0.521,20.8,28.8,0.724,10.7,36.2,46.9,21.3,6.8,6,15.3,21.5,111.4,TRUE
2010,5,Toronto Raptors,82,19780,41.7,86.5,0.48200000000000004,6.8,18.2,0.371,35,68.2,0.512,21.1,27.6,0.764,10.5,32.7,43.2,23.5,6.1,5,14.3,23.7,111.3,FALSE
2010,6,Cleveland Cavaliers,82,19780,41.2,84.9,0.48500000000000004,8,21,0.381,33.2,63.9,0.52,20.8,29,0.72,10.5,35.8,46.3,24.4,7.5,5.6,15.1,21.1,111.2,TRUE
2010,7,Portland Trail Blazers,82,19855,41,88.9,0.461,6.8,19.1,0.354,34.2,69.8,0.49,22.1,28,0.7899999999999999,12.6,32.8,45.4,23.1,7.2,4.8,13.9,23.6,110.8,TRUE
2010,8,Utah Jazz,82,19755,41.8,85.1,0.491,5.7,15.6,0.364,36.1,69.5,0.519,21.4,28.9,0.741,11.3,33.5,44.8,28.3,8.7,5.2,16.1,24.1,110.7,TRUE
2010,9,San Antonio Spurs,82,19780,41.7,88.1,0.47300000000000003,7.3,20.5,0.358,34.4,67.7,0.508,19.3,26.1,0.74,11.7,34.7,46.4,24.2,6.8,5,14.8,22.1,110,TRUE
2010,10,Dallas Mavericks,82,19880,41,88.2,0.464,7.3,19.6,0.372,33.7,68.7,0.491,19.9,24.4,0.8160000000000001,10.9,33.8,44.6,25,8.1,5.9,13.8,20.4,109.2,TRUE
2010,11,Los Angeles Lakers,82,19830,41,89.7,0.457,6.9,20.4,0.34099999999999997,34.1,69.3,0.492,19.8,25.9,0.765,12.7,34.7,47.4,22.6,8,5.2,14.3,20.8,108.8,TRUE
2010,12,Oklahoma City Thunder,82,19805,39.9,86.3,0.462,5.4,16,0.33999999999999997,34.4,70.3,0.49,23.1,28.8,0.805,12.5,33.9,46.4,21.3,8.5,6.3,16,22.7,108.3,TRUE
2010,13,Memphis Grizzlies,82,19905,41.5,88.6,0.46900000000000003,4.4,13.1,0.33699999999999997,37.1,75.5,0.492,20.8,28.4,0.733,13.8,32.2,46,19.9,8.3,5.1,16.1,21.3,108.3,FALSE
2010,14,Golden State Warriors,82,19730,40.4,86,0.46900000000000003,7.7,20.4,0.375,32.7,65.5,0.499,19.8,25.3,0.7819999999999999,9.1,29.1,38.2,22.3,9.2,4.1,14.6,22.9,108.1,FALSE
2010,15,Boston Celtics,82,19780,40.2,83.3,0.48300000000000004,6.6,19,0.348,33.6,64.4,0.523,20.6,27.7,0.746,9.5,32.4,41.9,25.6,9.3,5.3,16.1,24,107.7,TRUE
2010,16,Houston Rockets,82,19905,39.7,88.8,0.447,8.3,23.6,0.351,31.4,65.2,0.48100000000000004,20,25.9,0.772,12.4,31.7,44.1,22.9,7.5,4.1,15.2,21.9,107.6,FALSE
2010,17,New York Knicks,82,19880,40.2,88.3,0.455,9.5,27.6,0.346,30.6,60.8,0.504,17.7,22.6,0.7819999999999999,10.7,31.8,42.6,22.8,7.5,3.9,14.7,21,107.6,FALSE
2010,18,New Orleans Hornets,82,19830,41.5,89.4,0.464,7.5,20.5,0.363,34.1,68.9,0.495,16.9,21.7,0.778,11.1,32,43.1,23.9,8.2,3.9,14.4,21,107.4,FALSE
2010,19,Miami Heat,82,19880,40.2,87.8,0.458,6.7,19.2,0.346,33.5,68.6,0.48900000000000005,19.6,26,0.752,11.8,34.4,46.2,20.9,8.2,6.2,14.5,23,106.6,TRUE
2010,20,Philadelphia 76ers,82,19805,40.9,88.7,0.46,6.3,18.3,0.34299999999999997,34.6,70.5,0.491,18.1,23.9,0.756,12.5,32,44.5,22.8,8.8,5.8,15.8,22.2,106.1,FALSE
2010,21,Detroit Pistons,82,19780,40.3,90.5,0.445,5.1,16.3,0.314,35.2,74.2,0.47400000000000003,19.9,27.4,0.728,14.4,30.7,45.2,21.8,8.2,4.3,15.1,25,105.6,FALSE
2010,22,Sacramento Kings,82,19880,40.4,88.6,0.456,6.2,17.8,0.349,34.2,70.8,0.48300000000000004,18.4,25.3,0.726,12.5,32.3,44.9,21.6,7.2,4.7,15.7,23.5,105.3,FALSE
2010,23,Milwaukee Bucks,82,19980,40,91.7,0.43600000000000005,8.5,23.8,0.356,31.5,67.9,0.464,16.6,21.9,0.755,12.6,33.5,46.2,22.8,7.6,5,14.2,23.9,104.9,TRUE
2010,24,Charlotte Bobcats,82,19880,38.2,84.3,0.453,6.1,17.8,0.346,32,66.5,0.48200000000000004,21.9,29.1,0.751,11.5,33.3,44.7,22.2,8.4,6,17.2,21.3,104.4,TRUE
2010,25,Washington Wizards,82,19830,39.7,88.5,0.449,5.7,16.2,0.353,34,72.3,0.47100000000000003,19.1,25,0.762,12.8,32.5,45.2,20.6,6.5,5.6,16.1,23.1,104.2,FALSE
2010,26,Indiana Pacers,82,19705,37.9,85.6,0.443,8.3,23.8,0.348,29.6,61.8,0.47900000000000004,19.6,25.3,0.775,9.9,32.9,42.7,21.7,7.3,5.5,15.5,23.2,103.7,FALSE
2010,27,Chicago Bulls,82,19905,39.9,88.4,0.451,4.6,13.8,0.32999999999999996,35.3,74.6,0.47400000000000003,19.2,25.4,0.754,12.1,35.2,47.3,22.1,6.9,6.2,15.2,21.3,103.5,TRUE
2010,28,Los Angeles Clippers,82,19705,39.5,86.8,0.455,6.4,19.2,0.33199999999999996,33.1,67.7,0.49,17.9,24.6,0.73,12.2,32.9,45.1,23.8,7,6.1,16.9,20.8,103.3,FALSE
2010,29,Minnesota Timberwolves,82,19780,39.2,87.4,0.449,5.1,14.9,0.34099999999999997,34.1,72.5,0.47100000000000003,18.1,24.3,0.746,12.1,32.3,44.4,20.5,7.5,3.9,16.8,21.5,101.7,FALSE
2010,30,New Jersey Nets,82,19780,37.4,87,0.42900000000000005,5,15.7,0.318,32.4,71.3,0.454,20.9,26.8,0.7799999999999999,11.9,31.3,43.2,20.5,7.6,5.2,15.7,21.8,100.6,FALSE
2011,1,Denver Nuggets,82,19705,40.1,84.3,0.47600000000000003,8.4,21.7,0.388,31.6,62.6,0.506,23.7,31,0.765,10.1,33.8,43.9,23.1,7.7,4.5,14.7,21.9,112.3,TRUE
2011,2,San Antonio Spurs,82,19780,41.4,87.1,0.47500000000000003,9,22.7,0.397,32.4,64.4,0.503,20,26.1,0.767,10.9,34.2,45.1,24.1,7.9,4.9,14.5,20.5,111.8,TRUE
2011,3,Miami Heat,82,19780,40.5,84.1,0.48100000000000004,7.3,19.7,0.37,33.2,64.4,0.515,23.5,30.5,0.769,10.5,35.6,46.1,21.9,7.3,5.7,15.2,22.3,111.7,TRUE
2011,4,Houston Rockets,82,19880,40.6,89.4,0.454,8.7,23.6,0.367,31.9,65.8,0.48600000000000004,21.4,26.7,0.801,12.3,32.7,45,25.1,7.4,4.8,14.2,21,111.3,FALSE
2011,5,Oklahoma City Thunder,82,20005,39.7,85.5,0.464,6.3,18.2,0.347,33.4,67.4,0.495,25.6,31.1,0.8230000000000001,11.7,33.7,45.4,21.6,8.5,6.3,15,23.8,111.2,TRUE
2011,6,Los Angeles Lakers,82,19830,41.7,90.1,0.463,7,19.8,0.352,34.7,70.3,0.494,20.6,26.4,0.779,13.2,34.9,48.1,24,8,5.6,14.3,20.7,111,TRUE
2011,7,New York Knicks,82,19780,39.9,87.2,0.457,9.7,26.4,0.368,30.2,60.8,0.496,21.4,26.5,0.809,10.8,31.4,42.1,22.3,7.9,6,14.3,22.1,110.9,TRUE
2011,8,Dallas Mavericks,82,19705,40.9,86.2,0.47500000000000003,8.6,23.6,0.365,32.3,62.6,0.516,19.2,24.7,0.777,10.4,34.9,45.3,26.1,7.4,4.7,15.3,21,109.7,TRUE
2011,9,Phoenix Suns,82,20005,40.9,87,0.47000000000000003,8.9,23.6,0.377,32,63.4,0.505,18.7,24.6,0.759,10.4,31.5,41.9,24.7,6.9,4.5,14.9,21.2,109.5,FALSE
2011,10,Portland Trail Blazers,82,19805,40.7,91,0.447,7.1,20.7,0.345,33.5,70.2,0.47700000000000004,20.3,25.3,0.804,13.7,30.7,44.5,23.9,9.1,4.9,14.7,21.8,108.8,TRUE
2011,11,Chicago Bulls,82,19830,40.7,88.2,0.462,6.8,19,0.361,33.9,69.3,0.48900000000000005,20,26.9,0.743,13,35.5,48.5,24.5,7.9,6.3,15.6,22,108.3,TRUE
2011,12,Golden State Warriors,82,19830,41.5,90,0.461,8.7,22.3,0.392,32.8,67.6,0.48400000000000004,16.5,21.6,0.761,12.2,30.3,42.4,23.6,9.4,5.2,15.3,23.1,108.2,FALSE
2011,13,Utah Jazz,82,19880,40.6,87.4,0.465,5.8,16.7,0.346,34.9,70.7,0.493,21.1,27.3,0.771,11.9,31,42.9,25.5,8.3,6.4,15.6,24.7,108.1,FALSE
2011,14,Orlando Magic,82,19830,39.2,85,0.461,10.2,27.9,0.366,29,57.1,0.507,19.3,27.9,0.692,11.5,35.5,47,21.7,7.3,5.1,16.2,21.8,107.9,TRUE
2011,15,Detroit Pistons,82,19880,41.4,90,0.46,6.4,17,0.376,35,73,0.47900000000000004,18.5,25.1,0.737,12.6,30.3,42.9,23.4,8.1,4.4,14.4,22.1,107.7,FALSE
2011,16,Memphis Grizzlies,82,19880,42,89.3,0.47100000000000003,4.1,12.2,0.33399999999999996,38,77.2,0.492,19.5,26,0.75,12.7,31.4,44.1,22.2,10.1,5.8,15,22.4,107.6,TRUE
2011,17,Philadelphia 76ers,82,19930,41,89,0.461,5.8,16.4,0.355,35.2,72.6,0.48500000000000004,18.7,24.3,0.77,11.2,33.9,45,24.4,8.2,4.7,14,20.9,106.6,TRUE
2011,18,Boston Celtics,82,19780,40.6,83.5,0.48600000000000004,5.5,15,0.365,35.1,68.5,0.513,19.6,25.4,0.77,8.6,34.1,42.7,25.8,9.1,4.6,16,22.5,106.2,TRUE
2011,19,New Orleans Hornets,82,19830,40.2,87.5,0.459,6.1,16.8,0.36,34.1,70.7,0.48200000000000004,19.8,25.9,0.765,11.2,33.7,44.9,23.1,8.5,4.9,14.6,23.5,106.2,TRUE
2011,20,Atlanta Hawks,82,19730,40.5,87.6,0.462,6.8,19.4,0.352,33.6,68.1,0.494,18.3,23.5,0.779,10.4,33.5,43.9,24.5,6.8,4.6,15.2,21.2,106.1,TRUE
2011,21,Toronto Raptors,82,19780,41.1,88.3,0.465,4.5,14.3,0.316,36.6,74,0.494,19.5,25.8,0.755,12.6,30.6,43.2,23.5,7.6,4.6,15.8,23.6,106.1,FALSE
2011,22,Los Angeles Clippers,82,19855,39.3,85.8,0.457,6.7,19.8,0.33799999999999997,32.6,66.1,0.493,20.1,28.5,0.707,12.4,32.6,45,23.6,7.6,5.2,17.5,22.6,105.3,FALSE
2011,23,Indiana Pacers,82,19780,38.5,86.9,0.442,7.5,21.2,0.354,31,65.8,0.47100000000000003,20.4,26.1,0.7819999999999999,11.7,34,45.7,20.6,7.5,5.8,16.2,22.8,104.8,TRUE
2011,24,Minnesota Timberwolves,82,19780,38.9,88.2,0.441,7.4,19.7,0.376,31.5,68.5,0.459,19.1,24.9,0.768,13.6,32.1,45.8,20.8,7.4,5.3,17.6,23,104.2,FALSE
2011,25,Sacramento Kings,82,19855,39.8,88.6,0.449,5.4,16.2,0.33499999999999996,34.4,72.4,0.47500000000000003,18.5,25.2,0.734,13.6,32.1,45.7,21.3,7.7,5,16.8,22.9,103.5,FALSE
2011,26,Charlotte Bobcats,82,19805,38.8,86,0.451,5.3,16.3,0.327,33.5,69.8,0.48000000000000004,20.4,27,0.756,11.5,33,44.5,23.4,7.1,5.9,16.1,22.1,103.4,FALSE
2011,27,New Jersey Nets,82,20005,38.9,88.6,0.44,6.1,17.8,0.34299999999999997,32.8,70.7,0.464,19,25.1,0.759,12.1,32.6,44.7,23,6.1,5.1,15.4,24.1,103.1,FALSE
2011,28,Washington Wizards,82,19930,39.1,88.4,0.443,5,15.2,0.33199999999999996,34.1,73.2,0.465,19.1,25.7,0.745,13,30.5,43.5,20.4,8.5,6.4,16.1,23.7,102.4,FALSE
2011,29,Cleveland Cavaliers,82,19755,37.7,86.8,0.43400000000000005,6.6,19.4,0.34199999999999997,31,67.3,0.461,20.2,27.1,0.745,11.2,32,43.2,22.5,7.1,4.5,15.2,21.5,102.2,FALSE
2011,30,Milwaukee Bucks,82,19830,37.9,88.2,0.43000000000000005,6.5,19.1,0.34199999999999997,31.4,69.2,0.454,19.2,25.4,0.757,11.6,33.4,45.1,20.8,8.3,5.4,14.9,22.7,101.6,FALSE
2012,1,San Antonio Spurs,66,15940,42.3,88.5,0.47800000000000004,8.9,22.8,0.393,33.4,65.8,0.507,17.3,23.1,0.748,11.1,34.9,46,24.8,7.9,4.7,14.5,18.5,110.9,TRUE
2012,2,Oklahoma City Thunder,66,15990,39.7,84.4,0.47100000000000003,7.6,21.3,0.358,32.1,63.1,0.509,22.7,28.1,0.806,11.7,34.8,46.5,19.8,8,8.7,17.4,21.8,109.8,TRUE
2012,3,Denver Nuggets,66,16040,40.9,85.9,0.47600000000000003,6.9,20.8,0.33199999999999996,33.9,65,0.522,20.5,28,0.735,11.7,33.4,45.2,25.1,8.6,5.2,16.1,20.6,109.2,TRUE
2012,4,Los Angeles Clippers,66,15965,41.1,90.5,0.455,8.7,24.3,0.357,32.5,66.2,0.49,17.6,25.9,0.6799999999999999,13.5,32.8,46.2,23.3,9.4,5.3,14.8,23.6,108.5,TRUE
2012,5,Chicago Bulls,66,15940,41.7,92.3,0.452,7.1,18.9,0.375,34.6,73.4,0.47100000000000003,17,23.5,0.722,15.5,36.6,52,25.8,7.7,6.6,15.6,19.2,107.4,TRUE
2012,6,Utah Jazz,66,16165,41,89.8,0.456,4.4,13.7,0.323,36.5,76.1,0.48000000000000004,20.4,27.1,0.754,14,33.4,47.4,23.4,8.8,6.3,15.2,23.4,106.8,TRUE
2012,7,Indiana Pacers,66,15990,38.9,88.9,0.43800000000000006,6.5,17.6,0.368,32.5,71.3,0.455,22.3,28.5,0.7819999999999999,13.7,34.2,47.9,20.3,8.7,5.9,15.3,23.7,106.7,TRUE
2012,8,Miami Heat,66,16040,40.1,85.5,0.46900000000000003,6.1,16.9,0.359,34.1,68.6,0.496,20.3,26.2,0.775,11.3,33.8,45,21.6,9.6,5.8,16.4,21,106.6,TRUE
2012,9,Phoenix Suns,66,15840,40.8,89.1,0.458,7.3,21.2,0.34299999999999997,33.6,67.9,0.494,17.3,22.9,0.757,11.7,33.3,45,24.3,7.1,6,15.2,20.2,106.2,FALSE
2012,10,Los Angeles Lakers,66,16065,40.1,87.8,0.457,6,18.3,0.326,34.1,69.4,0.491,19.8,26.2,0.756,13.2,37.1,50.3,24.5,6.4,5.8,16.5,18.3,106,TRUE
2012,11,Portland Trail Blazers,66,15965,39.6,89.3,0.443,7.9,22.8,0.346,31.7,66.5,0.47700000000000004,18.7,23.5,0.7959999999999999,12.1,32.1,44.2,22.2,8.7,5.3,15.4,20.6,105.7,FALSE
